Name,Dice Coefficient
IMD003.bmp,0.4136429039319646
IMD004.bmp,0.5966333658219624
IMD006.bmp,0.06528977747788714
IMD008.bmp,0.0
IMD009.bmp,0.25381585114063865
IMD010.bmp,0.0
IMD013.bmp,0.0
IMD014.bmp,0.10551667637275321
IMD015.bmp,0.6964355506917845
IMD016.bmp,0.5606271364934194
IMD017.bmp,0.7180289682805955
IMD018.bmp,0.3566248765426606
IMD019.bmp,0.512868107696734
IMD020.bmp,0.46837143688842114
IMD021.bmp,0.5128954663123411
IMD022.bmp,0.5599228240276385
IMD023.bmp,0.0
IMD024.bmp,0.0
IMD025.bmp,0.48469886298896137
IMD027.bmp,0.5880565868336124
IMD030.bmp,0.6621813663582066
IMD031.bmp,0.8918073594238143
IMD032.bmp,0.14945926395599096
IMD033.bmp,0.6993110928116653
IMD035.bmp,0.0
IMD036.bmp,0.7377071490135875
IMD037.bmp,0.0
IMD038.bmp,0.5216091756764487
IMD039.bmp,0.47981441650431866
IMD040.bmp,0.4052672099475603
IMD041.bmp,0.6973392129271224
IMD042.bmp,0.6871593048848128
IMD043.bmp,0.4301606579953564
IMD044.bmp,0.6036873816491651
IMD045.bmp,0.0
IMD047.bmp,0.5299801176809958
IMD048.bmp,0.3466786490954867
IMD049.bmp,0.5123313536817334
IMD050.bmp,0.5037345780503325
IMD057.bmp,0.7741660712004127
IMD058.bmp,0.7392792770239823
IMD061.bmp,0.6780968340602805
IMD063.bmp,0.6949707272083859
IMD064.bmp,0.821050891681769
IMD065.bmp,0.7930152039741081
IMD075.bmp,0.5638622429522719
IMD076.bmp,0.362434607474163
IMD078.bmp,0.6731131228800104
IMD080.bmp,0.7913962678344831
IMD085.bmp,0.3675325889463822
IMD088.bmp,0.5366214162167828
IMD090.bmp,0.8257597103117842
IMD091.bmp,0.8873208145631533
IMD092.bmp,0.0
IMD101.bmp,0.18778318371822106
IMD103.bmp,0.0
IMD105.bmp,0.0
IMD107.bmp,0.0
IMD108.bmp,0.0
IMD112.bmp,0.0
IMD118.bmp,0.4995504074000636
IMD120.bmp,0.5006410611927979
IMD125.bmp,0.24520352254027955
IMD126.bmp,0.19999112186352086
IMD132.bmp,0.0
IMD133.bmp,0.0
IMD134.bmp,0.43311136709437775
IMD135.bmp,0.7164791528788882
IMD137.bmp,0.0
IMD138.bmp,0.42871165171869585
IMD139.bmp,0.39023051860561964
IMD140.bmp,0.4422058256060057
IMD142.bmp,0.04418429731345586
IMD143.bmp,0.0
IMD144.bmp,0.3245556917419948
IMD146.bmp,0.09158207204896104
IMD147.bmp,0.38223855589663314
IMD149.bmp,0.6965956594323873
IMD150.bmp,0.7276
IMD152.bmp,0.8238458662727612
IMD153.bmp,0.661856833421964
IMD154.bmp,0.6321069123199398
IMD155.bmp,0.8132239185351388
IMD156.bmp,0.0
IMD157.bmp,0.7645991512673508
IMD159.bmp,0.261543905891541
IMD160.bmp,0.5505879902778665
IMD161.bmp,0.44617796146667943
IMD162.bmp,0.0
IMD164.bmp,0.6388278449493219
IMD166.bmp,0.3132365944354946
IMD168.bmp,0.6154600484261501
IMD169.bmp,0.6220587451356682
IMD170.bmp,0.4385173369948387
IMD171.bmp,0.45454247482320936
IMD173.bmp,0.6158709863525266
