Name,Dice Coefficient
IMD003.bmp,0.059094615407845864
IMD004.bmp,0.23591477968311006
IMD006.bmp,0.3501260681454738
IMD008.bmp,0.33256508104431937
IMD009.bmp,0.21039796457203208
IMD010.bmp,0.44800996451779435
IMD013.bmp,0.5042797202797202
IMD014.bmp,0.3582775441033901
IMD015.bmp,0.05497221409768938
IMD016.bmp,0.24383440727336922
IMD017.bmp,0.13327779040117146
IMD018.bmp,0.24164436951915494
IMD019.bmp,0.25170574914164656
IMD020.bmp,0.12364383692587105
IMD021.bmp,0.01045905951308418
IMD022.bmp,0.2870816132831708
IMD023.bmp,0.5350668662774926
IMD024.bmp,0.26287190575813313
IMD025.bmp,0.04256757682766938
IMD027.bmp,0.3942849553156367
IMD030.bmp,0.312799134306647
IMD031.bmp,0.11985721749304702
IMD032.bmp,0.47321215753308044
IMD033.bmp,0.2752341108966804
IMD035.bmp,0.0473172596772138
IMD036.bmp,0.3731161200653815
IMD037.bmp,0.36993428872591894
IMD038.bmp,0.1548500542634594
IMD039.bmp,0.2582509890348104
IMD040.bmp,0.13332087343861945
IMD041.bmp,0.24308019103080047
IMD042.bmp,0.08095831241827635
IMD043.bmp,0.046084803466419064
IMD044.bmp,0.0889661713563073
IMD045.bmp,0.44706964444827685
IMD047.bmp,0.042401190973293874
IMD048.bmp,0.054468771029280584
IMD049.bmp,0.010066036870586078
IMD050.bmp,0.2728369774051668
IMD057.bmp,0.08638459995989572
IMD058.bmp,0.11037233271693322
IMD061.bmp,0.32981525363871883
IMD063.bmp,0.09621380508416717
IMD064.bmp,0.015512985683840439
IMD065.bmp,0.089979972794284
IMD075.bmp,0.20779821506312582
IMD076.bmp,0.3155495055188362
IMD078.bmp,0.16180450654582074
IMD080.bmp,0.08269361636083619
IMD085.bmp,0.05036016522264759
IMD088.bmp,0.2383063928074511
IMD090.bmp,0.1599479464060446
IMD091.bmp,0.15910450652702834
IMD092.bmp,0.06151814909177179
IMD101.bmp,0.5282223099026079
IMD103.bmp,0.45117862687034455
IMD105.bmp,0.3767166595007461
IMD107.bmp,0.41701306754242934
IMD108.bmp,0.1612795487438305
IMD112.bmp,0.08022676006173572
IMD118.bmp,0.23323962572903117
IMD120.bmp,0.3001037267540935
IMD125.bmp,0.34361333659867754
IMD126.bmp,0.21089038037662033
IMD132.bmp,0.3172218968546526
IMD133.bmp,0.31249516041607517
IMD134.bmp,0.2752594088283134
IMD135.bmp,0.27932738717176503
IMD137.bmp,0.3384363330744598
IMD138.bmp,0.3413818552311038
IMD139.bmp,0.055241392067225115
IMD140.bmp,0.17780907204269197
IMD142.bmp,0.4559419197045716
IMD143.bmp,0.22990532408294684
IMD144.bmp,0.18179416039106883
IMD146.bmp,0.13219145983992944
IMD147.bmp,0.4537545864118456
IMD149.bmp,0.07742317057956483
IMD150.bmp,0.26541213865746904
IMD152.bmp,0.09009117386349247
IMD153.bmp,0.37521793507681395
IMD154.bmp,0.2630766157290402
IMD155.bmp,0.17573600386100385
IMD156.bmp,0.2124561655353444
IMD157.bmp,0.2573586120034844
IMD159.bmp,0.546336721087768
IMD160.bmp,0.45026803464389253
IMD161.bmp,0.4275600497436115
IMD162.bmp,0.35945677503151624
IMD164.bmp,0.2107779474517975
IMD166.bmp,0.37978928417475977
IMD168.bmp,0.023589290541208736
IMD169.bmp,0.08025218914185639
IMD170.bmp,0.29932877633923755
IMD171.bmp,0.025433907702466542
IMD173.bmp,0.2183978369417198
IMD175.bmp,0.4059293501496366
IMD176.bmp,0.33097268095347826
IMD177.bmp,0.27998990286179076
IMD182.bmp,0.3543602776618746
IMD196.bmp,0.2757660321669709
IMD197.bmp,0.2561680330506184
IMD198.bmp,0.09388192813607178
IMD199.bmp,0.5314042381491062
IMD200.bmp,0.46654970760233916
IMD203.bmp,0.390269698572184
IMD204.bmp,0.2518919414759437
IMD206.bmp,0.14334264129705393
IMD207.bmp,0.3928439181290796
IMD208.bmp,0.3652618866369417
IMD210.bmp,0.21408991099178568
IMD211.bmp,0.08263547861238212
IMD219.bmp,0.14536669049320944
IMD226.bmp,0.2885919559524609
IMD240.bmp,0.3131272350934
IMD242.bmp,0.12509590890955405
IMD243.bmp,0.1955408883307334
IMD251.bmp,0.016841930690152555
IMD254.bmp,0.3933479289679117
IMD256.bmp,0.10911725000823154
IMD278.bmp,0.3432043236114872
IMD279.bmp,0.23751245694704268
IMD280.bmp,0.23643396106778264
IMD284.bmp,0.4532080690468448
IMD285.bmp,0.3238000574636775
IMD304.bmp,0.1730658526792409
IMD305.bmp,0.20323092456368094
IMD306.bmp,0.05896816028618114
IMD312.bmp,0.30411977558676095
IMD328.bmp,0.08976432706988556
IMD331.bmp,0.21256565256168863
IMD339.bmp,0.327571397895641
IMD347.bmp,0.22629019818248886
IMD348.bmp,0.05263557191478897
IMD349.bmp,0.24785679113538842
IMD356.bmp,0.41445310468321606
IMD360.bmp,0.2935906409359064
IMD364.bmp,0.310249660326087
IMD365.bmp,0.25648338757719685
IMD367.bmp,0.2886116844655838
IMD368.bmp,0.2398568239266407
IMD369.bmp,0.2858209737435145
IMD370.bmp,0.4105668392406744
IMD371.bmp,0.2836145403642537
IMD372.bmp,0.3034563829240874
IMD374.bmp,0.26509596973800964
IMD375.bmp,0.20615710758048736
IMD376.bmp,0.20090786121507348
IMD378.bmp,0.24953627425401806
IMD379.bmp,0.23365965911306993
IMD380.bmp,0.2709627009910762
IMD381.bmp,0.28530905339998414
IMD382.bmp,0.3662156502103327
IMD383.bmp,0.3472319690690253
IMD384.bmp,0.19667500109663552
IMD385.bmp,0.4393975990129711
IMD386.bmp,0.10217882603422249
IMD388.bmp,0.41235426316120743
IMD389.bmp,0.4041841886544354
IMD390.bmp,0.21061161281028568
IMD392.bmp,0.4136522870583525
IMD393.bmp,0.6016964734099335
IMD394.bmp,0.3483749232074423
IMD395.bmp,0.20898516962141014
IMD396.bmp,0.16127265110583586
IMD397.bmp,0.3987724643440632
IMD398.bmp,0.2971223803828317
IMD399.bmp,0.039401221759210195
IMD400.bmp,0.5024066450604896
IMD402.bmp,0.2754315304948216
IMD403.bmp,0.3141842350835095
IMD404.bmp,0.2768570606919326
IMD405.bmp,0.18606327932818728
IMD406.bmp,0.2928480807795194
IMD407.bmp,0.25488552199469183
IMD408.bmp,0.5486663912225129
IMD409.bmp,0.30530474040632055
IMD410.bmp,0.44815788466898765
IMD411.bmp,0.05193379633596484
IMD413.bmp,0.2364374144949077
IMD417.bmp,0.3383688216957232
IMD418.bmp,0.17277690854438393
IMD419.bmp,0.05687735819638903
IMD420.bmp,0.21261191393748488
IMD421.bmp,0.3362452707648217
IMD423.bmp,0.4902300344880028
IMD424.bmp,0.33759938611386525
IMD425.bmp,0.21949967329412862
IMD426.bmp,0.3951537414403534
